,code_x,area,date,median_salary,life_satisfaction,mean_salary,recycling_pct,population_size,number_of_jobs,area_size,no_of_houses,borough_flag,population_density,average_price,houses_sold,no_of_crimes,code_y,latitude,longitude,distance_to_centre,income_price_ratio
0,E09000001,city of london,1999,33020.0,,48922.0,0.0,6581.0,,,,1,,171300.08333333334,536.0,0.0,E09000001,,,,3.50149387460311
1,E09000002,barking and dagenham,1999,21480.0,,23620.0,3.0,162444.0,,,,1,,65320.833333333336,2686.0,0.0,E09000002,51.5607,0.1557,21.519657638188217,2.7654882867626305
2,E09000003,barnet,1999,19568.0,,23128.0,8.0,313469.0,,,,1,,136004.41666666666,7487.0,0.0,E09000003,51.6252,-0.1517,14.2740326273208,5.880509195203505
3,E09000004,bexley,1999,18621.0,,21386.0,18.0,217458.0,,,,1,,86777.66666666667,5060.0,0.0,E09000004,51.4549,0.1505,20.53710694269428,4.057685713395056
4,E09000005,brent,1999,18532.0,,20911.0,6.0,260317.0,,,,1,,112157.41666666667,4618.0,0.0,E09000005,51.5588,-0.2817,12.14358294359479,5.36356064591204
5,E09000006,bromley,1999,16720.0,,21293.0,13.0,294902.0,,,,1,,120874.08333333333,7147.0,0.0,E09000006,51.4039,0.0198,15.064832628203135,5.676705176975219
6,E09000007,camden,1999,23677.0,,30249.0,13.0,190003.0,,,,1,,191090.66666666666,3981.0,0.0,E09000007,51.529,-0.1255,3.6279769036763025,6.317255666854001
7,E09000008,croydon,1999,19563.0,,22205.0,13.0,332066.0,,,,1,,97173.25,7907.0,0.0,E09000008,51.3714,-0.0977,14.26579895663847,4.3761877955415445
8,E09000009,ealing,1999,20580.0,,25046.0,12.0,302252.0,,,,1,,126278.33333333333,6152.0,0.0,E09000009,51.513,-0.3089,12.048618228053073,5.041856317708749
9,E09000010,enfield,1999,19289.0,,21006.0,9.0,272731.0,,,,1,,101987.0,6544.0,0.0,E09000010,51.6538,-0.0799,17.868230963120343,4.855136627630201
10,E09000011,greenwich,1999,21236.0,,22263.0,4.0,212168.0,,,,1,,90879.16666666667,4258.0,0.0,E09000011,51.4892,0.0648,14.058967000927177,4.082071898067047
11,E09000012,hackney,1999,23249.0,,39629.0,2.0,199087.0,,,,1,,105533.0,3065.0,0.0,E09000012,51.545,-0.0553,7.7838292956355035,2.663024552726539
12,E09000013,hammersmith and fulham,1999,25000.0,,28555.0,7.0,160634.0,,,,1,,198901.33333333334,4202.0,0.0,E09000013,51.4927,-0.2339,6.732919769826576,6.965551858985584
13,E09000014,haringey,1999,18783.0,,21683.0,5.0,218559.0,,,,1,,120083.5,4655.0,0.0,E09000014,51.6,-0.1119,11.569050505698213,5.538140478716045
14,E09000015,harrow,1999,20596.0,,22824.0,10.0,207909.0,,,,1,,126687.58333333333,4444.0,0.0,E09000015,51.5898,-0.3346,17.134422659769427,5.550630184601005
15,E09000016,havering,1999,17165.0,,18786.0,8.0,225712.0,,,,1,,92889.33333333333,4335.0,0.0,E09000016,51.5812,0.1837,24.14672312021206,4.944604137833138
16,E09000017,hillingdon,1999,24002.0,,28854.0,11.0,245053.0,,,,1,,108925.33333333333,5915.0,0.0,E09000017,51.5441,-0.476,24.085708432477933,3.775051408239181
17,E09000018,hounslow,1999,20155.0,,24602.0,14.0,214298.0,,,,1,,112073.66666666667,4197.0,0.0,E09000018,51.4746,-0.368,16.226645851389918,4.555469745007181
18,E09000019,islington,1999,25113.0,,34180.0,2.0,175717.0,,,,1,,155589.66666666666,3683.0,0.0,E09000019,51.5416,-0.1022,5.503385065590428,4.552067485859177
19,E09000020,kensington and chelsea,1999,20646.0,,28074.0,13.0,147678.0,,,,1,,311455.3333333333,5017.0,0.0,E09000020,51.502,-0.1947,4.026561860056956,11.094084680962219
20,E09000021,kingston upon thames,1999,19302.0,,22967.0,18.0,146003.0,,,,1,,129697.0,4064.0,0.0,E09000021,51.4085,-0.3064,15.353537182121393,5.647102364261767
21,E09000022,lambeth,1999,23151.0,,27930.0,8.0,266817.0,,,,1,,116616.33333333333,6011.0,0.0,E09000022,51.4607,-0.1163,4.315516335946771,4.175307315908819
22,E09000023,lewisham,1999,20580.0,,23283.0,4.0,250310.0,,,,1,,84695.16666666667,5532.0,0.0,E09000023,51.4452,-0.0209,9.941177526580391,3.6376397657804693
23,E09000024,merton,1999,18962.0,,21867.0,11.0,185062.0,,,,1,,121901.41666666667,5068.0,0.0,E09000024,51.4014,-0.1958,11.412143008083262,5.574674928735843
24,E09000025,newham,1999,18862.0,,20580.0,3.0,240517.0,,,,1,,74525.58333333333,4357.0,0.0,E09000025,51.5077,0.0469,12.837886562508078,3.621262552640103
25,E09000026,redbridge,1999,19580.0,,22087.0,8.0,238138.0,,,,1,,102940.5,5472.0,0.0,E09000026,51.559,0.0741,16.19607314473341,4.660682754561507
26,E09000027,richmond upon thames,1999,22321.0,,25832.0,,172782.0,,,,1,,181772.33333333334,5868.0,0.0,E09000027,51.4479,-0.326,14.218289870533994,7.036711572210179
27,E09000028,southwark,1999,22784.0,,26994.0,3.0,247853.0,,,,1,,110267.58333333333,5118.0,0.0,E09000028,51.5035,-0.0804,4.007074429171071,4.084892321750512
28,E09000029,sutton,1999,19582.0,,22725.0,27.0,179375.0,,,,1,,100869.75,4982.0,0.0,E09000029,51.3618,-0.1945,15.584317095239154,4.438712871287128
29,E09000030,tower hamlets,1999,26376.0,,37524.0,3.0,193507.0,,,,1,,113035.16666666667,5472.0,0.0,E09000030,51.5099,-0.0059,9.226819979646441,3.0123432114557795
30,E09000031,waltham forest,1999,18547.0,,19888.0,9.0,221057.0,,,,1,,83821.5,5216.0,0.0,E09000031,51.5908,-0.0134,13.497551209644344,4.21467719227675
31,E09000032,wandsworth,1999,21321.0,,24707.0,7.0,264220.0,,,,1,,145339.75,9384.0,0.0,E09000032,51.4567,-0.191,5.855349834248236,5.8825332901606835
32,E09000033,westminster,1999,24447.0,,36167.0,7.0,189233.0,,,,1,,214042.75,6643.0,0.0,E09000033,51.4973,-0.1372,0.008789911836825091,5.918178173473056
33,E12000001,north east,1999,16282.0,,18351.0,5.0,2550314.0,,,,0,,46999.5,43923.0,0.0,E12000001,,,,2.561141082229851
34,E12000002,north west,1999,16977.0,,19609.0,7.0,6773115.0,,,,0,,50144.833333333336,129797.0,0.0,E12000002,,,,2.5572356230982374
35,E12000003,yorkshire and the humber,1999,16527.0,,18977.0,7.0,4956325.0,,,,0,,,,,,,,,
36,E12000004,east midlands,1999,16392.0,,18864.0,11.0,4152443.0,,,,0,,55833.75,95997.0,0.0,E12000004,,,,2.959804389312977
37,E12000005,west midlands,1999,17000.0,,19686.0,9.0,5271959.0,,,,0,,60953.5,101797.0,0.0,E12000005,,,,3.096286701208981
38,E12000006,east,1999,18000.0,,20866.0,14.0,5338722.0,,,,0,,,,,,,,,
39,E12000007,london,1999,22487.0,,29640.0,9.0,7153912.0,,,,0,,115686.33333333333,169076.0,0.0,E12000007,,,,3.903047683310841
40,E12000008,south east,1999,18737.0,,22361.0,15.0,7955124.0,,,,0,,94200.75,213873.0,0.0,E12000008,,,,4.212725280622513
41,E12000009,south west,1999,16727.0,,19203.0,14.0,4880958.0,,,,0,,74706.66666666667,134494.0,0.0,E12000009,,,,3.8903643527920986
42,E13000001,inner london,1999,,,,,2750716.0,,,,0,,127858.33333333333,67656.0,0.0,E13000001,,,,
43,E13000002,outer london,1999,,,,,4403196.0,,,,0,,107308.66666666667,101420.0,0.0,E13000002,,,,
44,E92000001,england,1999,17939.0,,21561.0,10.0,49032872.0,,,,0,,70070.75,1129428.0,0.0,E92000001,,,,3.249884049904921
45,K02000001,united kingdom,1999,17803.0,,21314.0,,58684427.0,,,,0,,,,,,,,,
46,K03000001,great britain,1999,17866.0,,21379.0,,57005421.0,,,,0,,,,,,,,,
47,K04000001,england and wales,1999,17974.0,,21549.0,,51933471.0,,,,0,,,,,,,,,
48,N92000002,northern ireland,1999,15798.0,,19093.0,,1679006.0,,,,0,,,,,,,,,
49,S92000003,scotland,1999,16914.0,,19667.0,,5071950.0,,,,0,,,,,,,,,
50,W92000004,wales,1999,16457.0,,18486.0,,2900599.0,,,,0,,,,,,,,,
51,E09000001,city of london,2000,34903.0,,52203.0,0.0,7014.0,361000.0,,,1,,218679.0,428.0,0.0,E09000001,,,,4.1890121257399
52,E09000002,barking and dagenham,2000,22618.0,,24696.0,4.0,163893.0,57000.0,,,1,,77549.5,2813.0,0.0,E09000002,51.5607,0.1557,21.519657638188217,3.1401643990929706
53,E09000003,barnet,2000,21761.0,,25755.0,8.0,315784.0,138000.0,,,1,,167952.66666666666,6525.0,0.0,E09000003,51.6252,-0.1517,14.2740326273208,6.521167410858733
54,E09000004,bexley,2000,19363.0,,22580.0,17.0,218717.0,76000.0,,,1,,103186.5,4369.0,0.0,E09000004,51.4549,0.1505,20.53710694269428,4.569818423383525
55,E09000005,brent,2000,22348.0,,23726.0,7.0,264945.0,122000.0,,,1,,140962.41666666666,4425.0,0.0,E09000005,51.5588,-0.2817,12.14358294359479,5.941263452190283
56,E09000006,bromley,2000,16401.0,,21178.0,13.0,295317.0,115000.0,,,1,,147826.91666666666,6549.0,0.0,E09000006,51.4039,0.0198,15.064832628203135,6.980211382881606
57,E09000007,camden,2000,25484.0,,34864.0,16.0,196174.0,291000.0,,,1,,247114.75,3477.0,0.0,E09000007,51.529,-0.1255,3.6279769036763025,7.087963228545204
58,E09000008,croydon,2000,21339.0,,23440.0,12.0,334241.0,160000.0,,,1,,118777.41666666667,6077.0,0.0,E09000008,51.3714,-0.0977,14.26579895663847,5.067295932878271
59,E09000009,ealing,2000,22512.0,,26615.0,12.0,304370.0,134000.0,,,1,,153309.41666666666,5267.0,0.0,E09000009,51.513,-0.3089,12.048618228053073,5.7602636357943515
60,E09000010,enfield,2000,22467.0,,25198.0,8.0,275068.0,113000.0,,,1,,121839.33333333333,5728.0,0.0,E09000010,51.6538,-0.0799,17.868230963120343,4.835277932111014
61,E09000011,greenwich,2000,22121.0,,23689.0,5.0,214438.0,84000.0,,,1,,110163.0,3784.0,0.0,E09000011,51.4892,0.0648,14.058967000927177,4.650386255223943
62,E09000012,hackney,2000,24083.0,,,1.0,203381.0,102000.0,,,1,,132727.5,2714.0,0.0,E09000012,51.545,-0.0553,7.7838292956355035,
63,E09000013,hammersmith and fulham,2000,25264.0,,28742.0,8.0,164393.0,120000.0,,,1,,247266.33333333334,3524.0,0.0,E09000013,51.4927,-0.2339,6.732919769826576,8.602961983624429
64,E09000014,haringey,2000,19772.0,,,5.0,219845.0,74000.0,,,1,,145997.25,4092.0,0.0,E09000014,51.6,-0.1119,11.569050505698213,
65,E09000015,harrow,2000,22238.0,,24973.0,11.0,209114.0,81000.0,,,1,,152494.25,3914.0,0.0,E09000015,51.5898,-0.3346,17.134422659769427,6.106364874063989
66,E09000016,havering,2000,17418.0,,19309.0,6.0,225141.0,89000.0,,,1,,109432.66666666667,3761.0,0.0,E09000016,51.5812,0.1837,24.14672312021206,5.6674435064822966
67,E09000017,hillingdon,2000,25038.0,,29755.0,13.0,245911.0,177000.0,,,1,,131432.25,5078.0,0.0,E09000017,51.5441,-0.476,24.085708432477933,4.417148378423795
68,E09000018,hounslow,2000,23230.0,,27632.0,13.0,214731.0,146000.0,,,1,,136624.83333333334,4037.0,0.0,E09000018,51.4746,-0.368,16.226645851389918,4.944442433893071
69,E09000019,islington,2000,26598.0,,35135.0,5.0,177852.0,173000.0,,,1,,192634.16666666666,2894.0,0.0,E09000019,51.5416,-0.1022,5.503385065590428,5.4826858308429385
70,E09000020,kensington and chelsea,2000,22952.0,,28782.0,8.0,154661.0,147000.0,,,1,,376802.25,4296.0,0.0,E09000020,51.502,-0.1947,4.026561860056956,13.091593704398582
71,E09000021,kingston upon thames,2000,20983.0,,25225.0,20.0,147328.0,85000.0,,,1,,162805.66666666666,3528.0,0.0,E09000021,51.4085,-0.3064,15.353537182121393,6.454139411959035
72,E09000022,lambeth,2000,24264.0,,28750.0,9.0,270028.0,140000.0,,,1,,148038.83333333334,5880.0,0.0,E09000022,51.4607,-0.1163,4.315516335946771,5.149176811594203
73,E09000023,lewisham,2000,22357.0,,22659.0,5.0,252106.0,76000.0,,,1,,107082.66666666667,5342.0,0.0,E09000023,51.4452,-0.0209,9.941177526580391,4.725833737881931
74,E09000024,merton,2000,18906.0,,22987.0,18.0,188196.0,84000.0,,,1,,151605.41666666666,4064.0,0.0,E09000024,51.4014,-0.1958,11.412143008083262,6.595267615028784
75,E09000025,newham,2000,19437.0,,21609.0,3.0,245463.0,79000.0,,,1,,92887.33333333333,4846.0,0.0,E09000025,51.5077,0.0469,12.837886562508078,4.298548444321039
76,E09000026,redbridge,2000,20256.0,,22421.0,9.0,239868.0,83000.0,,,1,,124379.25,4925.0,0.0,E09000026,51.559,0.0741,16.19607314473341,5.547444360198028
77,E09000027,richmond upon thames,2000,22574.0,,27702.0,15.0,172920.0,82000.0,,,1,,227866.16666666666,3976.0,0.0,E09000027,51.4479,-0.326,14.218289870533994,8.225621495439558
78,E09000028,southwark,2000,24857.0,,29101.0,3.0,252726.0,182000.0,,,1,,142266.75,4933.0,0.0,E09000028,51.5035,-0.0804,4.007074429171071,4.888723755197416
79,E09000029,sutton,2000,22019.0,,26891.0,25.0,180485.0,78000.0,,,1,,125951.91666666667,4360.0,0.0,E09000029,51.3618,-0.1945,15.584317095239154,4.683794454154426
80,E09000030,tower hamlets,2000,28445.0,,47253.0,3.0,197133.0,152000.0,,,1,,141287.75,5026.0,0.0,E09000030,51.5099,-0.0059,9.226819979646441,2.9900270882272024
81,E09000031,waltham forest,2000,19776.0,,22009.0,9.0,221296.0,74000.0,,,1,,103030.66666666667,4950.0,0.0,E09000031,51.5908,-0.0134,13.497551209644344,4.681297045148197
82,E09000032,wandsworth,2000,22840.0,,26862.0,7.0,267695.0,127000.0,,,1,,184275.75,7477.0,0.0,E09000032,51.4567,-0.191,5.855349834248236,6.86009046236319
83,E09000033,westminster,2000,25951.0,,40903.0,7.0,196478.0,616000.0,,,1,,260492.25,6210.0,0.0,E09000033,51.4973,-0.1372,0.008789911836825091,6.3685365376622745
84,E12000001,north east,2000,17430.0,,19560.0,4.0,2543421.0,1069000.0,,,0,,49310.166666666664,46504.0,0.0,E12000001,,,,2.520969665985003
85,E12000002,north west,2000,17863.0,,20670.0,8.0,6774223.0,3196000.0,,,0,,53849.916666666664,133589.0,0.0,E12000002,,,,2.6052209321077244
86,E12000003,yorkshire and the humber,2000,17503.0,,20018.0,7.0,4958609.0,2360000.0,,,0,,,,,,,,,
87,E12000004,east midlands,2000,17352.0,,20144.0,13.0,4168076.0,1995000.0,,,0,,62237.333333333336,94835.0,0.0,E12000004,,,,3.0896213926396614
88,E12000005,west midlands,2000,17812.0,,20631.0,9.0,5269626.0,2588000.0,,,0,,67872.33333333333,99401.0,0.0,E12000005,,,,3.289822758631832
89,E12000006,east,2000,19020.0,,22424.0,15.0,5374972.0,2621000.0,,,0,,,,,,,,,
90,E12000007,london,2000,24204.0,,33000.0,9.0,7236712.0,4618000.0,,,0,,142006.58333333334,149269.0,0.0,E12000007,,,,4.303229797979799
91,E12000008,south east,2000,19992.0,,23867.0,16.0,7990598.0,4300000.0,,,0,,113859.83333333333,187357.0,0.0,E12000008,,,,4.770596779374589
92,E12000009,south west,2000,17847.0,,20482.0,15.0,4917074.0,2464000.0,,,0,,88832.08333333333,119910.0,0.0,E12000009,,,,4.3370805259903005
93,E13000001,inner london,2000,,,,,2804949.0,,,,0,,160115.91666666666,61139.0,0.0,E13000001,,,,
94,E13000002,outer london,2000,,,,,4431763.0,,,,0,,130964.33333333333,88130.0,0.0,E13000002,,,,
95,E92000001,england,2000,19107.0,,23319.0,11.0,49233311.0,25210000.0,,,0,,80814.33333333333,1058321.0,0.0,E92000001,,,,3.4656002973254996
96,K02000001,united kingdom,2000,18848.0,,22801.0,,58886065.0,29735000.0,,,0,,,,,,,,,
97,K03000001,great britain,2000,18915.0,,22908.0,,57203121.0,28973000.0,,,0,,,,,,,,,
98,K04000001,england and wales,2000,19000.0,,23131.0,,52140181.0,26464000.0,,,0,,,,,,,,,
99,N92000002,northern ireland,2000,16599.0,,19112.0,,1682944.0,762000.0,,,0,,,,,,,,,
100,S92000003,scotland,2000,18029.0,,20678.0,,5062940.0,2509000.0,,,0,,,,,,,,,
101,W92000004,wales,2000,17157.0,,19507.0,,2906870.0,1255000.0,,,0,,,,,,,,,
102,E09000001,city of london,2001,39104.0,,62819.0,0.0,7359.0,339000.0,315.0,5009.0,1,23.36190476190476,250625.58333333334,367.0,0.0,E09000001,,,,3.9896461792345206
103,E09000002,barking and dagenham,2001,22323.0,,26050.0,3.0,165654.0,54000.0,3780.0,68298.0,1,43.82380952380952,88664.0,3203.0,20476.0,E09000002,51.5607,0.1557,21.519657638188217,3.403608445297505
104,E09000003,barnet,2001,20916.0,,26068.0,8.0,319481.0,138000.0,8675.0,130515.0,1,36.82778097982709,185563.33333333334,6803.0,28059.0,E09000003,51.6252,-0.1517,14.2740326273208,7.118433839701295
105,E09000004,bexley,2001,20217.0,,23559.0,20.0,218757.0,75000.0,6429.0,91606.0,1,34.026598226784884,116527.08333333333,5270.0,20224.0,E09000004,51.4549,0.1505,20.53710694269428,4.946181218784045
106,E09000005,brent,2001,21878.0,,24164.0,7.0,269620.0,116000.0,4323.0,101427.0,1,62.36872542216054,157287.33333333334,4725.0,29829.0,E09000005,51.5588,-0.2817,12.14358294359479,6.509159631407604
107,E09000006,bromley,2001,15684.0,,19749.0,14.0,296218.0,114000.0,15013.0,128717.0,1,19.730766668886965,162131.83333333334,7522.0,26629.0,E09000006,51.4039,0.0198,15.064832628203135,8.209622428139822
108,E09000007,camden,2001,27386.0,,40033.0,12.0,202567.0,294000.0,2179.0,93112.0,1,92.96328591096834,278593.9166666667,3590.0,46714.0,E09000007,51.529,-0.1255,3.6279769036763025,6.959106653677384
109,E09000008,croydon,2001,20889.0,,23994.0,12.0,335112.0,156000.0,8650.0,141300.0,1,38.74127167630058,132509.33333333334,6912.0,34547.0,E09000008,51.3714,-0.0977,14.26579895663847,5.522602872940458
110,E09000009,ealing,2001,23862.0,,29516.0,13.0,307276.0,134000.0,5554.0,120331.0,1,55.32517104789341,170190.5,6037.0,33955.0,E09000009,51.513,-0.3089,12.048618228053073,5.766042146632335
111,E09000010,enfield,2001,24136.0,,27605.0,13.0,277266.0,111000.0,8220.0,112948.0,1,33.730656934306566,135713.16666666666,7073.0,26527.0,E09000010,51.6538,-0.0799,17.868230963120343,4.916253094246211
112,E09000011,greenwich,2001,20761.0,,23932.0,7.0,217460.0,71000.0,5044.0,95406.0,1,43.11260904044409,125820.0,4773.0,27598.0,E09000011,51.4892,0.0648,14.058967000927177,5.257395955206418
113,E09000012,hackney,2001,24095.0,,,1.0,207246.0,108000.0,1905.0,87208.0,1,108.79055118110236,153406.41666666666,3289.0,37405.0,E09000012,51.545,-0.0553,7.7838292956355035,
114,E09000013,hammersmith and fulham,2001,26319.0,,30968.0,8.0,169374.0,123000.0,1715.0,77095.0,1,98.7603498542274,271918.9166666667,3592.0,27132.0,E09000013,51.4927,-0.2339,6.732919769826576,8.780641845345734
115,E09000014,haringey,2001,20349.0,,21748.0,5.0,221251.0,75000.0,2960.0,93638.0,1,74.74695945945946,165127.08333333334,4482.0,33843.0,E09000014,51.6,-0.1119,11.569050505698213,7.592747992152535
116,E09000015,harrow,2001,22960.0,,26650.0,13.0,210044.0,80000.0,5046.0,80734.0,1,41.62584225128815,170250.16666666666,4294.0,17178.0,E09000015,51.5898,-0.3346,17.134422659769427,6.388373983739837
117,E09000016,havering,2001,17940.0,,20002.0,9.0,224717.0,88000.0,11446.0,93792.0,1,19.632797483837148,124071.33333333333,4659.0,20682.0,E09000016,51.5812,0.1837,24.14672312021206,6.202946372029463
118,E09000017,hillingdon,2001,26051.0,,30465.0,20.0,245616.0,185000.0,11570.0,99060.0,1,21.228694900605014,145293.66666666666,4675.0,28039.0,E09000017,51.5441,-0.476,24.085708432477933,4.769199627988401
119,E09000018,hounslow,2001,22853.0,,28795.0,16.0,215976.0,150000.0,5659.0,85810.0,1,38.16504682806149,153623.0,4441.0,27336.0,E09000018,51.4746,-0.368,16.226645851389918,5.335058169821149
120,E09000019,islington,2001,28323.0,,44989.0,6.0,179387.0,168000.0,1486.0,83244.0,1,120.71803499327052,219818.33333333334,3259.0,33426.0,E09000019,51.5416,-0.1022,5.503385065590428,4.886046218705314
121,E09000020,kensington and chelsea,2001,24979.0,,32475.0,9.0,162199.0,149000.0,1238.0,83751.0,1,131.01696284329563,420129.5,3940.0,25862.0,E09000020,51.502,-0.1947,4.026561860056956,12.937013086989992
122,E09000021,kingston upon thames,2001,21427.0,,27219.0,18.0,149045.0,82000.0,3726.0,62474.0,1,40.00134192163178,178822.58333333334,3929.0,13031.0,E09000021,51.4085,-0.3064,15.353537182121393,6.569770503447347
123,E09000022,lambeth,2001,24019.0,,30242.0,8.0,273372.0,130000.0,2725.0,120390.0,1,100.32,164684.75,5898.0,49664.0,E09000022,51.4607,-0.1163,4.315516335946771,5.445564116129885
124,E09000023,lewisham,2001,21990.0,,24850.0,6.0,254336.0,75000.0,3532.0,108964.0,1,72.00906002265006,121333.08333333333,5502.0,27144.0,E09000023,51.4452,-0.0209,9.941177526580391,4.882619047619047
125,E09000024,merton,2001,21014.0,,25615.0,15.0,191106.0,81000.0,3762.0,80789.0,1,50.79904306220096,167046.08333333334,4639.0,16736.0,E09000024,51.4014,-0.1958,11.412143008083262,6.521416487735052
126,E09000025,newham,2001,21054.0,,27763.0,3.0,249411.0,79000.0,3857.0,93390.0,1,64.66450609281826,108763.08333333333,5466.0,39151.0,E09000025,51.5077,0.0469,12.837886562508078,3.9175551393341257
127,E09000026,redbridge,2001,21106.0,,24321.0,10.0,241893.0,82000.0,5644.0,93989.0,1,42.85843373493976,141587.5,5720.0,25036.0,E09000026,51.559,0.0741,16.19607314473341,5.821615065170017
128,E09000027,richmond upon thames,2001,23799.0,,29854.0,19.0,174311.0,85000.0,5876.0,78411.0,1,29.664908100748807,241333.25,4644.0,14173.0,E09000027,51.4479,-0.326,14.218289870533994,8.083782742681048
129,E09000028,southwark,2001,27114.0,,29423.0,4.0,256712.0,190000.0,2991.0,107119.0,1,85.82815112002675,164486.25,5181.0,39669.0,E09000028,51.5035,-0.0804,4.007074429171071,5.590396968358087
130,E09000029,sutton,2001,22972.0,,25235.0,16.0,181461.0,77000.0,4385.0,77701.0,1,41.38221208665907,137910.16666666666,4832.0,14713.0,E09000029,51.3618,-0.1945,15.584317095239154,5.465035334522158
131,E09000030,tower hamlets,2001,31232.0,,55045.0,3.0,201090.0,167000.0,2158.0,80225.0,1,93.18350324374421,162505.91666666666,4932.0,33048.0,E09000030,51.5099,-0.0059,9.226819979646441,2.9522375632058617
132,E09000031,waltham forest,2001,21245.0,,23023.0,8.0,222015.0,69000.0,3881.0,91992.0,1,57.20561710899253,118843.41666666667,5267.0,26912.0,E09000031,51.5908,-0.0134,13.497551209644344,5.161943129334434
133,E09000032,wandsworth,2001,22054.0,,25861.0,8.0,271742.0,124000.0,3522.0,120744.0,1,77.15559341283361,205179.75,8082.0,32006.0,E09000032,51.4567,-0.191,5.855349834248236,7.933944936390704
134,E09000033,westminster,2001,26829.0,,41566.0,9.0,203329.0,612000.0,2203.0,101213.0,1,92.29641398093509,296105.5833333333,5746.0,75719.0,E09000033,51.4973,-0.1372,0.008789911836825091,7.123744967842306
135,E12000001,north east,2001,17844.0,,20103.0,5.0,2540090.0,1075000.0,,,0,,52685.75,52482.0,0.0,E12000001,,,,2.6207904292891606
136,E12000002,north west,2001,18567.0,,21594.0,9.0,6772985.0,3259000.0,,,0,,59045.666666666664,144511.0,0.0,E12000002,,,,2.734355222129604
137,E12000003,yorkshire and the humber,2001,18270.0,,20875.0,9.0,4976643.0,2400000.0,,,0,,,,,,,,,
138,E12000004,east midlands,2001,18291.0,,20932.0,14.0,4189622.0,2011000.0,,,0,,70251.41666666667,105450.0,0.0,E12000004,,,,3.35617316389579
139,E12000005,west midlands,2001,18756.0,,22024.0,10.0,5280727.0,2609000.0,,,0,,76175.75,107436.0,0.0,E12000005,,,,3.4587608972030512
140,E12000006,east,2001,19978.0,,23615.0,17.0,5400463.0,2654000.0,,,0,,,,,,,,,
141,E12000007,london,2001,25215.0,,35140.0,9.0,7322403.0,4580000.0,159471.0,3090402.0,0,45.91683127339767,159225.58333333334,162744.0,0.0,E12000007,,,,4.531177670271296
142,E12000008,south east,2001,20907.0,,25259.0,18.0,8023449.0,4299000.0,,,0,,127928.91666666667,208740.0,0.0,E12000008,,,,5.064686514377714
143,E12000009,south west,2001,18465.0,,21524.0,17.0,4943364.0,2543000.0,,,0,,100811.25,132288.0,0.0,E12000009,,,,4.683667069317971
144,E13000001,inner london,2001,,,,,2859375.0,,32796.0,1255102.0,0,87.18669959751189,181673.91666666666,63326.0,0.0,E13000001,,,,
145,E13000002,outer london,2001,,,,,4463028.0,,126676.0,1835300.0,0,35.23183554895955,146022.41666666666,99418.0,0.0,E13000002,,,,
146,E92000001,england,2001,19997.0,,24505.0,13.0,49449746.0,25430000.0,13303728.0,21206812.0,0,3.716984141587982,90306.75,1168167.0,0.0,E92000001,,,,3.6852377065904918
147,K02000001,united kingdom,2001,19722.0,,23925.0,,59113497.0,30056000.0,,,0,,,,,,,,,
148,K03000001,great britain,2001,19779.0,,24035.0,,57424178.0,29283000.0,,,0,,,,,,,,,
149,K04000001,england and wales,2001,19898.0,,24292.0,,52359978.0,26702000.0,,,0,,,,,,,,,
150,N92000002,northern ireland,2001,17529.0,,20131.0,,1688838.0,773000.0,,,0,,,,,,,,,
151,S92000003,scotland,2001,18610.0,,21523.0,,5064200.0,2581000.0,,,0,,,,,,,,,
152,W92000004,wales,2001,18018.0,,20161.0,,2910232.0,1272000.0,,,0,,,,,,,,,
153,E09000001,city of london,2002,39750.0,,56450.0,1.0,7280.0,344000.0,315.0,5117.0,1,23.11111111111111,269632.25,392.0,0.0,E09000001,,,,4.776479185119575
154,E09000002,barking and dagenham,2002,24813.0,,26653.0,3.0,166357.0,52000.0,3780.0,68526.0,1,44.00978835978836,112221.91666666667,3449.0,20040.0,E09000002,51.5607,0.1557,21.519657638188217,4.210479745869758
155,E09000003,barnet,2002,23112.0,,30210.0,13.0,320552.0,135000.0,8675.0,130801.0,1,36.95123919308357,220746.16666666666,7315.0,28744.0,E09000003,51.6252,-0.1517,14.2740326273208,7.3070561624186245
156,E09000004,bexley,2002,21101.0,,23517.0,23.0,219123.0,79000.0,6429.0,91908.0,1,34.08352776481568,136798.0,5738.0,18501.0,E09000004,51.4549,0.1505,20.53710694269428,5.816983458774503
157,E09000005,brent,2002,21350.0,,24071.0,8.0,269871.0,116000.0,4323.0,102828.0,1,62.42678695350451,185898.08333333334,4803.0,30141.0,E09000005,51.5588,-0.2817,12.14358294359479,7.722906540373617
158,E09000006,bromley,2002,16635.0,,21513.0,15.0,296668.0,119000.0,15013.0,128974.0,1,19.760740691400787,186646.08333333334,8058.0,28296.0,E09000006,51.4039,0.0198,15.064832628203135,8.675967244611785
159,E09000007,camden,2002,27432.0,,34486.0,14.0,203972.0,287000.0,2179.0,93884.0,1,93.60807709958696,314179.5,3851.0,48381.0,E09000007,51.529,-0.1255,3.6279769036763025,9.110349127182046
160,E09000008,croydon,2002,22675.0,,25815.0,13.0,335415.0,149000.0,8650.0,141424.0,1,38.77630057803468,157022.75,8504.0,36290.0,E09000008,51.3714,-0.0977,14.26579895663847,6.082616695719543
161,E09000009,ealing,2002,24542.0,,29470.0,15.0,309242.0,133000.0,5554.0,120590.0,1,55.679150162045374,198426.75,6228.0,34847.0,E09000009,51.513,-0.3089,12.048618228053073,6.733177807940279
